id,name,group,rows,cols,nnz,kind,date,year,num_entries,density,sparsity_pct,nnz_per_row,is_square,detail_url,url_mm
60,bcsstm05,HB,153,153,153,Structural Problem,1982,1982,23409,0.006535947712418301,99.34640522875817,1.0,True,/HB/bcsstm05,https://sparse.tamu.edu/MM/HB/bcsstm05.tar.gz
61,bcsstm06,HB,420,420,420,Structural Problem,1982,1982,176400,0.002380952380952381,99.76190476190476,1.0,True,/HB/bcsstm06,https://sparse.tamu.edu/MM/HB/bcsstm06.tar.gz
62,bcsstm07,HB,420,420,7252,Structural Problem,1982,1982,176400,0.04111111111111111,95.88888888888889,17.266666666666666,True,/HB/bcsstm07,https://sparse.tamu.edu/MM/HB/bcsstm07.tar.gz
63,bcsstm08,HB,1074,1074,1074,Structural Problem,1982,1982,1153476,0.000931098696461825,99.90689013035382,1.0,True,/HB/bcsstm08,https://sparse.tamu.edu/MM/HB/bcsstm08.tar.gz
64,bcsstm09,HB,1083,1083,1083,Structural Problem,1982,1982,1172889,0.0009233610341643582,99.90766389658357,1.0,True,/HB/bcsstm09,https://sparse.tamu.edu/MM/HB/bcsstm09.tar.gz
65,bcsstm10,HB,1086,1086,22092,Structural Problem,1982,1982,1179396,0.018731621948861958,98.12683780511381,20.34254143646409,True,/HB/bcsstm10,https://sparse.tamu.edu/MM/HB/bcsstm10.tar.gz
66,bcsstm11,HB,1473,1473,1473,Structural Problem,1982,1982,2169729,0.0006788866259334691,99.93211133740665,1.0,True,/HB/bcsstm11,https://sparse.tamu.edu/MM/HB/bcsstm11.tar.gz
67,bcsstm12,HB,1473,1473,19659,Structural Problem,1982,1982,2169729,0.009060578533079476,99.09394214669204,13.34623217922607,True,/HB/bcsstm12,https://sparse.tamu.edu/MM/HB/bcsstm12.tar.gz
68,bcsstm13,HB,2003,2003,21181,Computational Fluid Dynamics Problem,1982,1982,4012009,0.0052793999215854205,99.47206000784146,10.574638042935597,True,/HB/bcsstm13,https://sparse.tamu.edu/MM/HB/bcsstm13.tar.gz
69,bcsstm19,HB,817,817,817,Structural Problem,1984,1984,667489,0.0012239902080783353,99.87760097919217,1.0,True,/HB/bcsstm19,https://sparse.tamu.edu/MM/HB/bcsstm19.tar.gz
70,bcsstm20,HB,485,485,485,Structural Problem,1984,1984,235225,0.002061855670103093,99.79381443298969,1.0,True,/HB/bcsstm20,https://sparse.tamu.edu/MM/HB/bcsstm20.tar.gz
71,bcsstm21,HB,3600,3600,3600,Structural Problem,1984,1984,12960000,0.0002777777777777778,99.97222222222221,1.0,True,/HB/bcsstm21,https://sparse.tamu.edu/MM/HB/bcsstm21.tar.gz
72,bcsstm22,HB,138,138,138,Structural Problem,1984,1984,19044,0.007246376811594203,99.27536231884058,1.0,True,/HB/bcsstm22,https://sparse.tamu.edu/MM/HB/bcsstm22.tar.gz
73,bcsstm23,HB,3134,3134,3134,Structural Problem,1984,1984,9821956,0.0003190810465858328,99.96809189534142,1.0,True,/HB/bcsstm23,https://sparse.tamu.edu/MM/HB/bcsstm23.tar.gz
74,bcsstm24,HB,3562,3562,3562,Structural Problem,1984,1984,12687844,0.00028074115665356543,99.97192588433464,1.0,True,/HB/bcsstm24,https://sparse.tamu.edu/MM/HB/bcsstm24.tar.gz
75,bcsstm25,HB,15439,15439,15439,Structural Problem,1984,1984,238362721,6.477103439341926e-05,99.99352289656066,1.0,True,/HB/bcsstm25,https://sparse.tamu.edu/MM/HB/bcsstm25.tar.gz
76,bcsstm26,HB,1922,1922,1922,Structural Problem,1984,1984,3694084,0.0005202913631633715,99.94797086368366,1.0,True,/HB/bcsstm26,https://sparse.tamu.edu/MM/HB/bcsstm26.tar.gz
77,bcsstm27,HB,1224,1224,56126,Structural Problem,1984,1984,1498176,0.037462888205391086,96.2537111794609,45.85457516339869,True,/HB/bcsstm27,https://sparse.tamu.edu/MM/HB/bcsstm27.tar.gz
81,blckhole,HB,2132,2132,14872,Structural Problem,1983,1983,4545424,0.003271861986912552,99.67281380130875,6.975609756097561,True,/HB/blckhole,https://sparse.tamu.edu/MM/HB/blckhole.tar.gz
82,bp_0,HB,822,822,3276,Optimization Problem Sequence,1978,1978,675684,0.004848420267462305,99.51515797325376,3.9854014598540144,True,/HB/bp_0,https://sparse.tamu.edu/MM/HB/bp_0.tar.gz
83,bp_1000,HB,822,822,4661,Subsequent Optimization Problem,1978,1978,675684,0.006898195014237425,99.31018049857626,5.670316301703163,True,/HB/bp_1000,https://sparse.tamu.edu/MM/HB/bp_1000.tar.gz
84,bp_1200,HB,822,822,4726,Subsequent Optimization Problem,1978,1978,675684,0.006994393829068026,99.3005606170932,5.749391727493918,True,/HB/bp_1200,https://sparse.tamu.edu/MM/HB/bp_1200.tar.gz
85,bp_1400,HB,822,822,4790,Subsequent Optimization Problem,1978,1978,675684,0.007089112662132003,99.29108873378681,5.827250608272506,True,/HB/bp_1400,https://sparse.tamu.edu/MM/HB/bp_1400.tar.gz
86,bp_1600,HB,822,822,4841,Subsequent Optimization Problem,1978,1978,675684,0.007164591732229859,99.28354082677701,5.8892944038929445,True,/HB/bp_1600,https://sparse.tamu.edu/MM/HB/bp_1600.tar.gz
87,bp_200,HB,822,822,3802,Subsequent Optimization Problem,1978,1978,675684,0.005626890676706863,99.43731093232931,4.625304136253042,True,/HB/bp_200,https://sparse.tamu.edu/MM/HB/bp_200.tar.gz
88,bp_400,HB,822,822,4028,Subsequent Optimization Problem,1978,1978,675684,0.005961366555964031,99.4038633444036,4.900243309002433,True,/HB/bp_400,https://sparse.tamu.edu/MM/HB/bp_400.tar.gz
89,bp_600,HB,822,822,4172,Subsequent Optimization Problem,1978,1978,675684,0.006174483930357978,99.3825516069642,5.075425790754258,True,/HB/bp_600,https://sparse.tamu.edu/MM/HB/bp_600.tar.gz
90,bp_800,HB,822,822,4534,Subsequent Optimization Problem,1978,1978,675684,0.006710237329876096,99.3289762670124,5.515815085158151,True,/HB/bp_800,https://sparse.tamu.edu/MM/HB/bp_800.tar.gz
91,can_1054,HB,1054,1054,12196,Structural Problem,1981,1981,1110916,0.01097832779436069,98.90216722056392,11.571157495256166,True,/HB/can_1054,https://sparse.tamu.edu/MM/HB/can_1054.tar.gz
92,can_1072,HB,1072,1072,12444,Structural Problem,1981,1981,1149184,0.010828553129873023,98.9171446870127,11.60820895522388,True,/HB/can_1072,https://sparse.tamu.edu/MM/HB/can_1072.tar.gz
93,can_144,HB,144,144,1296,Structural Problem,1981,1981,20736,0.0625,93.75,9.0,True,/HB/can_144,https://sparse.tamu.edu/MM/HB/can_144.tar.gz
94,can_161,HB,161,161,1377,Structural Problem,1981,1981,25921,0.053122950503452795,94.68770494965472,8.5527950310559,True,/HB/can_161,https://sparse.tamu.edu/MM/HB/can_161.tar.gz
95,can_187,HB,187,187,1491,Structural Problem,1981,1981,34969,0.042637764877462896,95.73622351225372,7.973262032085562,True,/HB/can_187,https://sparse.tamu.edu/MM/HB/can_187.tar.gz
96,can_229,HB,229,229,1777,Structural Problem,1981,1981,52441,0.03388570012013501,96.6114299879865,7.759825327510917,True,/HB/can_229,https://sparse.tamu.edu/MM/HB/can_229.tar.gz
97,can_24,HB,24,24,160,Structural Problem,1981,1981,576,0.2777777777777778,72.22222222222221,6.666666666666667,True,/HB/can_24,https://sparse.tamu.edu/MM/HB/can_24.tar.gz
98,can_256,HB,256,256,2916,Structural Problem,1981,1981,65536,0.04449462890625,95.550537109375,11.390625,True,/HB/can_256,https://sparse.tamu.edu/MM/HB/can_256.tar.gz
99,can_268,HB,268,268,3082,Structural Problem,1981,1981,71824,0.04291044776119403,95.7089552238806,11.5,True,/HB/can_268,https://sparse.tamu.edu/MM/HB/can_268.tar.gz
100,can_292,HB,292,292,2540,Structural Problem,1981,1981,85264,0.029789829236254457,97.02101707637455,8.698630136986301,True,/HB/can_292,https://sparse.tamu.edu/MM/HB/can_292.tar.gz
101,can_445,HB,445,445,3809,Structural Problem,1981,1981,198025,0.01923494508269158,98.07650549173084,8.559550561797753,True,/HB/can_445,https://sparse.tamu.edu/MM/HB/can_445.tar.gz
102,can_61,HB,61,61,557,Structural Problem,1981,1981,3721,0.14969094329481322,85.03090567051868,9.131147540983607,True,/HB/can_61,https://sparse.tamu.edu/MM/HB/can_61.tar.gz
103,can_62,HB,62,62,218,Structural Problem,1981,1981,3844,0.056711758584807495,94.32882414151925,3.5161290322580645,True,/HB/can_62,https://sparse.tamu.edu/MM/HB/can_62.tar.gz
104,can_634,HB,634,634,7228,Structural Problem,1981,1981,401956,0.017982067689000788,98.20179323109993,11.400630914826499,True,/HB/can_634,https://sparse.tamu.edu/MM/HB/can_634.tar.gz
105,can_715,HB,715,715,6665,Structural Problem,1981,1981,511225,0.013037312338011638,98.69626876619884,9.321678321678322,True,/HB/can_715,https://sparse.tamu.edu/MM/HB/can_715.tar.gz
106,can_73,HB,73,73,377,Structural Problem,1981,1981,5329,0.0707449802964909,92.92550197035091,5.164383561643835,True,/HB/can_73,https://sparse.tamu.edu/MM/HB/can_73.tar.gz
107,can_838,HB,838,838,10010,Structural Problem,1981,1981,702244,0.014254304771560882,98.57456952284392,11.94510739856802,True,/HB/can_838,https://sparse.tamu.edu/MM/HB/can_838.tar.gz
108,can_96,HB,96,96,768,Structural Problem,1981,1981,9216,0.08333333333333333,91.66666666666666,8.0,True,/HB/can_96,https://sparse.tamu.edu/MM/HB/can_96.tar.gz
109,curtis54,HB,54,54,291,2D/3D Problem,1971,1971,2916,0.09979423868312758,90.02057613168725,5.388888888888889,True,/HB/curtis54,https://sparse.tamu.edu/MM/HB/curtis54.tar.gz
110,dwt_1005,HB,1005,1005,8621,Structural Problem,1980,1980,1010025,0.00853543229127992,99.146456770872,8.578109452736319,True,/HB/dwt_1005,https://sparse.tamu.edu/MM/HB/dwt_1005.tar.gz
111,dwt_1007,HB,1007,1007,8575,Structural Problem,1980,1980,1014049,0.00845619886218516,99.15438011378149,8.515392254220457,True,/HB/dwt_1007,https://sparse.tamu.edu/MM/HB/dwt_1007.tar.gz
112,dwt_1242,HB,1242,1242,10426,Structural Problem,1980,1980,1542564,0.006758876779180637,99.32411232208193,8.394524959742352,True,/HB/dwt_1242,https://sparse.tamu.edu/MM/HB/dwt_1242.tar.gz
113,dwt_162,HB,162,162,1182,Structural Problem,1980,1980,26244,0.045038866026520345,95.49611339734797,7.296296296296297,True,/HB/dwt_162,https://sparse.tamu.edu/MM/HB/dwt_162.tar.gz
114,dwt_193,HB,193,193,3493,Structural Problem,1980,1980,37249,0.09377432951220167,90.62256704877983,18.098445595854923,True,/HB/dwt_193,https://sparse.tamu.edu/MM/HB/dwt_193.tar.gz
115,dwt_198,HB,198,198,1392,Structural Problem,1980,1980,39204,0.03550658096112642,96.44934190388736,7.03030303030303,True,/HB/dwt_198,https://sparse.tamu.edu/MM/HB/dwt_198.tar.gz
116,dwt_209,HB,209,209,1743,Structural Problem,1980,1980,43681,0.039902932625168835,96.00970673748311,8.339712918660288,True,/HB/dwt_209,https://sparse.tamu.edu/MM/HB/dwt_209.tar.gz
117,dwt_221,HB,221,221,1629,Structural Problem,1980,1980,48841,0.0333531254478819,96.6646874552118,7.3710407239819,True,/HB/dwt_221,https://sparse.tamu.edu/MM/HB/dwt_221.tar.gz
118,dwt_234,HB,234,234,834,Structural Problem,1980,1980,54756,0.015231207538899847,98.47687924611002,3.5641025641025643,True,/HB/dwt_234,https://sparse.tamu.edu/MM/HB/dwt_234.tar.gz
119,dwt_245,HB,245,245,1461,Structural Problem,1980,1980,60025,0.024339858392336527,97.56601416076634,5.963265306122449,True,/HB/dwt_245,https://sparse.tamu.edu/MM/HB/dwt_245.tar.gz
120,dwt_2680,HB,2680,2680,25026,Structural Problem,1980,1980,7182400,0.003484350634885275,99.65156493651148,9.338059701492538,True,/HB/dwt_2680,https://sparse.tamu.edu/MM/HB/dwt_2680.tar.gz
121,dwt_307,HB,307,307,2523,Structural Problem,1980,1980,94249,0.026769514795912955,97.3230485204087,8.218241042345277,True,/HB/dwt_307,https://sparse.tamu.edu/MM/HB/dwt_307.tar.gz
122,dwt_310,HB,310,310,2448,Structural Problem,1980,1980,96100,0.025473465140478668,97.45265348595214,7.896774193548387,True,/HB/dwt_310,https://sparse.tamu.edu/MM/HB/dwt_310.tar.gz
123,dwt_346,HB,346,346,3226,Structural Problem,1980,1980,119716,0.026947108155969127,97.3052891844031,9.323699421965317,True,/HB/dwt_346,https://sparse.tamu.edu/MM/HB/dwt_346.tar.gz
124,dwt_361,HB,361,361,2953,Structural Problem,1980,1980,130321,0.022659433245601247,97.73405667543987,8.18005540166205,True,/HB/dwt_361,https://sparse.tamu.edu/MM/HB/dwt_361.tar.gz
125,dwt_419,HB,419,419,3563,Structural Problem,1980,1980,175561,0.02029494022020836,97.97050597797916,8.503579952267303,True,/HB/dwt_419,https://sparse.tamu.edu/MM/HB/dwt_419.tar.gz
126,dwt_492,HB,492,492,3156,Structural Problem,1980,1980,242064,0.013037874281181836,98.69621257188182,6.414634146341464,True,/HB/dwt_492,https://sparse.tamu.edu/MM/HB/dwt_492.tar.gz
127,dwt_503,HB,503,503,6027,Structural Problem,1980,1980,253009,0.02382128698979088,97.61787130102091,11.98210735586481,True,/HB/dwt_503,https://sparse.tamu.edu/MM/HB/dwt_503.tar.gz
128,dwt_512,HB,512,512,3502,Structural Problem,1980,1980,262144,0.01335906982421875,98.66409301757812,6.83984375,True,/HB/dwt_512,https://sparse.tamu.edu/MM/HB/dwt_512.tar.gz
129,dwt_59,HB,59,59,267,Structural Problem,1980,1980,3481,0.0767020970985349,92.3297902901465,4.52542372881356,True,/HB/dwt_59,https://sparse.tamu.edu/MM/HB/dwt_59.tar.gz
130,dwt_592,HB,592,592,5104,Structural Problem,1980,1980,350464,0.01456355003652301,98.5436449963477,8.621621621621621,True,/HB/dwt_592,https://sparse.tamu.edu/MM/HB/dwt_592.tar.gz
131,dwt_607,HB,607,607,5131,Structural Problem,1980,1980,368449,0.01392594361770557,98.60740563822944,8.453047775947281,True,/HB/dwt_607,https://sparse.tamu.edu/MM/HB/dwt_607.tar.gz
132,dwt_66,HB,66,66,320,Structural Problem,1980,1980,4356,0.07346189164370982,92.65381083562902,4.848484848484849,True,/HB/dwt_66,https://sparse.tamu.edu/MM/HB/dwt_66.tar.gz
133,dwt_72,HB,72,72,222,Structural Problem,1980,1980,5184,0.04282407407407408,95.7175925925926,3.0833333333333335,True,/HB/dwt_72,https://sparse.tamu.edu/MM/HB/dwt_72.tar.gz
134,dwt_758,HB,758,758,5994,Structural Problem,1980,1980,574564,0.010432258199260656,98.95677418007394,7.907651715039578,True,/HB/dwt_758,https://sparse.tamu.edu/MM/HB/dwt_758.tar.gz
135,dwt_869,HB,869,869,7285,Structural Problem,1980,1980,755161,0.009646949458459852,99.03530505415401,8.383199079401612,True,/HB/dwt_869,https://sparse.tamu.edu/MM/HB/dwt_869.tar.gz
136,dwt_87,HB,87,87,541,Structural Problem,1980,1980,7569,0.07147575637468621,92.85242436253138,6.218390804597701,True,/HB/dwt_87,https://sparse.tamu.edu/MM/HB/dwt_87.tar.gz
137,dwt_878,HB,878,878,7448,Structural Problem,1980,1980,770884,0.009661635213598934,99.0338364786401,8.482915717539864,True,/HB/dwt_878,https://sparse.tamu.edu/MM/HB/dwt_878.tar.gz
138,dwt_918,HB,918,918,7384,Structural Problem,1980,1980,842724,0.008762062074890475,99.12379379251095,8.043572984749455,True,/HB/dwt_918,https://sparse.tamu.edu/MM/HB/dwt_918.tar.gz
139,dwt_992,HB,992,992,16744,Structural Problem,1980,1980,984064,0.017015153485952134,98.29848465140478,16.879032258064516,True,/HB/dwt_992,https://sparse.tamu.edu/MM/HB/dwt_992.tar.gz
140,eris1176,HB,1176,1176,18552,Power Network Problem,1973,1973,1382976,0.013414549493266694,98.65854505067333,15.775510204081632,True,/HB/eris1176,https://sparse.tamu.edu/MM/HB/eris1176.tar.gz
141,fs_183_1,HB,183,183,998,2D/3D Problem Sequence,1983,1983,33489,0.029800830123324077,97.01991698766759,5.453551912568306,True,/HB/fs_183_1,https://sparse.tamu.edu/MM/HB/fs_183_1.tar.gz
